px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS	sensor_type
5.05462	-12.2144	-2.78071	-0.873966	-0.923291	4.99996	-12.3538	4.95	-12.25	-1.99957	1.99957	0.404675	R
4.93905	-12.1181	-2.80485	-0.900117	-0.904019	4.86969	-12.1416	4.85	-12.15	-1.99954	1.99955	0.339997	L
4.87327	-12.036	-2.6299	-0.937839	-0.890383	4.83937	-12.0439	4.8	-12.05	-0.999954	1.99993	3.0861	R
4.79101	-11.931	-2.63543	-0.97768	-0.885838	4.77326	-11.9345	4.75	-11.95	-0.999959	1.99992	0.0203687	L
4.68517	-11.7797	-2.88283	-1.0231	-0.89244	4.5839	-11.6711	4.65	-11.8	-2.0002	3.00031	5.86988	R
4.59503	-11.6551	-2.9016	-1.05795	-0.882528	4.54148	-11.6336	4.55	-11.65	-2.0002	3.0003	0.191052	L
4.55707	-11.5656	-2.65025	-1.10358	-0.879493	4.53697	-11.5591	4.55	-11.55	0	1.99749	6.32982	R
4.51343	-11.4453	-2.63927	-1.1558	-0.887716	4.55238	-11.4548	4.55	-11.45	0	1.99746	0.0942545	L
4.41432	-11.2597	-2.98317	-1.19272	-0.877202	4.47604	-11.2089	4.5	-11.25	-0.90916	3.63662	11.1274	R
4.38677	-11.0921	-2.9792	-1.26371	-0.899294	4.45629	-11.0538	4.45	-11.05	-0.909152	3.63659	0.394541	L
4.40549	-10.9862	-2.57631	-1.3482	-0.937519	4.39651	-10.8822	4.45	-10.95	0	1.81807	15.1072	R
4.39889	-10.8472	-2.56477	-1.41327	-0.951028	4.45899	-10.8664	4.45	-10.85	0	1.81808	0.232672	L
4.38529	-10.7099	-2.56421	-1.46778	-0.953253	4.493	-10.7885	4.45	-10.7	0	2.72865	0.193711	R
4.39269	-10.5639	-2.56628	-1.53358	-0.966205	4.44058	-10.5544	4.45	-10.55	0	2.72864	0.146978	L
4.39357	-10.4205	-2.57391	-1.5885	-0.967583	4.44399	-10.3941	4.45	-10.4	0	2.72392	0.033342	R
4.41207	-10.2715	-2.58453	-1.65145	-0.976682	4.44086	-10.2469	4.45	-10.25	0	2.72391	0.0877026	L
4.43359	-10.1325	-2.58001	-1.70933	-0.980942	4.53204	-10.1814	4.5	-10.1	0.909624	2.72885	0.130556	R
4.4825	-9.98023	-2.60309	-1.78233	-0.998879	4.54793	-9.94716	4.55	-9.95	0.909615	2.72884	0.331631	L
4.52169	-9.83457	-2.61552	-1.84154	-1.00277	4.57622	-9.70975	4.6	-9.8	0.909111	2.72733	0.202448	R
4.5871	-9.68267	-2.64794	-1.9132	-1.018	4.64364	-9.63888	4.65	-9.65	0.909107	2.72732	0.314082	L
4.64686	-9.54566	-2.6566	-1.97343	-1.0216	4.76627	-9.54952	4.75	-9.5	1.81921	2.7288	0.153821	R
4.74012	-9.39933	-2.69892	-2.05073	-1.04099	4.82761	-9.37054	4.85	-9.35	1.81921	2.7288	0.520277	L
4.78478	-9.25066	-2.77575	-2.0684	-0.987763	4.89701	-9.18082	4.9	-9.2	0.908739	2.72622	2.34352	R
4.88531	-9.09975	-2.82728	-2.13582	-0.999133	4.94177	-9.04086	4.95	-9.05	0.908743	2.72623	0.406091	L
5.00027	-8.9829	-2.80163	-2.2226	-1.03951	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688	1.00139	R
5.10842	-8.85761	-2.82256	-2.28529	-1.04422	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688	0.0660073	L
5.17647	-8.72641	-2.84066	-2.29617	-0.981168	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014	2.34291	R
5.29988	-8.59678	-2.88598	-2.3549	-0.984641	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013	0.239333	L
5.37673	-8.47123	-2.88275	-2.36406	-0.92315	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049	2.17493	R
5.48525	-8.36435	-2.87181	-2.41175	-0.920659	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205	0.0314346	L
5.51859	-8.24368	-2.83102	-2.36677	-0.789009	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484	11.8076	R
5.63032	-8.12787	-2.87028	-2.40347	-0.785715	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485	0.269249	L
5.74234	-8.01129	-2.88094	-2.43455	-0.769742	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872	0.479749	R
5.86328	-7.89976	-2.89434	-2.472	-0.765185	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871	0.145279	L
5.9842	-7.79622	-2.89524	-2.50565	-0.753861	5.9537	-7.7033	6	-7.75	2.72961	1.81974	0.17577	R
6.12341	-7.69365	-2.92382	-2.54611	-0.752483	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974	0.0867859	L
6.20616	-7.59474	-2.86337	-2.53691	-0.680848	6.27	-7.55894	6.25	-7.55	1.9992	1.9992	3.72291	R
6.33232	-7.49881	-2.89504	-2.5662	-0.675952	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918	0.189481	L
6.42993	-7.39501	-2.83158	-2.56019	-0.610074	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911	3.30133	R
6.56183	-7.30033	-2.84605	-2.58876	-0.605333	6.54947	-7.257	6.55	-7.25	1.81909	1.81909	0.111917	L
6.65576	-7.21474	-2.7868	-2.58648	-0.553839	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996	2.31379	R
6.77647	-7.11988	-2.81555	-2.6038	-0.543946	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996	0.456631	L
6.89214	-7.04439	-2.80814	-2.62531	-0.536833	6.81357	-6.96259	6.85	-7	1.99752	0.998765	0.174021	R
7.00399	-6.97126	-2.7961	-2.64679	-0.532365	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765	0.218421	L
7.11833	-6.8883	-2.7507	-2.65512	-0.502295	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023	1.04469	R
7.25694	-6.80491	-2.77294	-2.67638	-0.495967	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023	0.138515	L
7.33616	-6.72145	-2.65341	-2.65452	-0.425045	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006	4.99893	R
7.45516	-6.6368	-2.67977	-2.66367	-0.413368	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058	0.464537	L
7.57059	-6.5716	-2.66858	-2.67769	-0.403439	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204	0.105873	R
7.68672	-6.4994	-2.67613	-2.68983	-0.395945	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195	0.231208	L
7.84187	-6.45081	-2.7892	-2.74163	-0.447568	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844	3.58486	R
7.97117	-6.3855	-2.80167	-2.75728	-0.441054	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829	0.125642	L
8.03845	-6.30517	-2.53592	-2.71355	-0.33415	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603	14.9497	R
8.16893	-6.22425	-2.56278	-2.71883	-0.321293	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603	0.397734	L
8.24544	-6.14064	-2.39705	-2.68644	-0.248054	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921	7.01789	R
8.36821	-6.05328	-2.43092	-2.68321	-0.231635	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921	0.596021	L
8.52167	-5.9993	-2.55882	-2.72365	-0.276853	8.45627	-5.87026	8.5	-5.9	2.729	0.909673	3.70164	R
8.65536	-5.91762	-2.58939	-2.72455	-0.262909	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661	0.384909	L
8.77943	-5.84976	-2.58119	-2.72944	-0.252191	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848	0.467521	R
8.92541	-5.75827	-2.63735	-2.72463	-0.233559	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848	0.631667	L
9.00068	-5.67875	-2.47848	-2.68793	-0.163909	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994	5.79653	R
9.12895	-5.58053	-2.54402	-2.67204	-0.140155	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994	1.00786	L
9.23874	-5.50476	-2.49193	-2.65978	-0.112073	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888	0.910339	R
9.36303	-5.4158	-2.51979	-2.65071	-0.0975155	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875	0.380588	L
9.4095	-5.31224	-2.25704	-2.57655	0.0170617	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317	15.9679	R
9.53136	-5.19887	-2.32797	-2.55037	0.0414638	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314	1.02906	L
9.62608	-5.10881	-2.30051	-2.52634	0.0692436	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147	0.952695	R
9.74359	-4.98348	-2.37638	-2.49406	0.0962373	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146	1.28089	L
9.84939	-4.89613	-2.37365	-2.47973	0.109118	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196	0.449729	R
9.96073	-4.77469	-2.43207	-2.45151	0.129909	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196	0.781974	L
10.0506	-4.68517	-2.43475	-2.43513	0.140745	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828	0.347569	R
10.1534	-4.56077	-2.50297	-2.40484	0.162398	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826	0.945004	L
10.2279	-4.4438	-2.44565	-2.3563	0.214875	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538	2.39333	R
10.3324	-4.29904	-2.52143	-2.32005	0.237505	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536	1.06252	L
10.44	-4.19626	-2.56951	-2.32305	0.211884	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195	1.06695	R
10.5459	-4.05024	-2.64002	-2.29232	0.229483	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951	0.737006	L
10.6505	-3.93895	-2.66993	-2.2885	0.215598	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818	0.291693	R
10.7495	-3.80466	-2.70683	-2.26621	0.225162	10.746	-3.7455	10.75	-3.75	1.81816	1.81817	0.216398	L
10.8498	-3.68654	-2.72041	-2.25516	0.223377	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243	0.104275	R
10.9486	-3.53554	-2.77666	-2.22837	0.236748	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243	0.453358	L
10.9926	-3.38995	-2.67599	-2.15159	0.328469	11.1095	-3.32648	11	-3.3	0.908632	2.72588	6.8126	R
11.0708	-3.23636	-2.71981	-2.11963	0.341135	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588	0.394011	L
11.1164	-3.08834	-2.68679	-2.06274	0.393006	10.9851	-2.95299	11.1	-3	0.909905	2.72971	2.09967	R
11.1824	-2.92916	-2.72994	-2.0286	0.404336	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968	0.358662	L
11.1729	-2.7571	-2.65206	-1.91329	0.537427	11.0233	-2.67356	11.15	-2.7	0	2.72847	12.456	R
11.2064	-2.60365	-2.66609	-1.87208	0.547669	11.1324	-2.55807	11.15	-2.55	0	2.72844	0.410464	L
11.2123	-2.43809	-2.66507	-1.78906	0.62569	11.2541	-2.42353	11.15	-2.4	0	2.72732	4.25144	R
11.2278	-2.28818	-2.66591	-1.74602	0.633255	11.1569	-2.2658	11.15	-2.25	0	2.72732	0.294886	L
11.3223	-2.18781	-2.6302	-1.81638	0.475624	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856	17.5178	R
11.3565	-2.01768	-2.68556	-1.78372	0.480805	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856	0.328693	L
11.3052	-1.84846	-2.65361	-1.65166	0.63764	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747	17.2937	R
11.3029	-1.68616	-2.67925	-1.60719	0.645715	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745	0.337292	L
11.304	-1.53596	-2.68549	-1.56818	0.651141	11.3341	-1.51762	11.25	-1.5	0	2.72321	0.0367127	R
11.2952	-1.37704	-2.70491	-1.52767	0.655006	11.2625	-1.34833	11.25	-1.35	0	2.72321	0.106888	L
11.2405	-1.20752	-2.76401	-1.43129	0.745869	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856	5.94985	R
11.2063	-1.05756	-2.76203	-1.38451	0.750994	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856	0.137405	L
11.0896	-0.872522	-2.91663	-1.24233	0.900793	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916	15.9766	R
11.0193	-0.726108	-2.90903	-1.18408	0.908708	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913	0.301807	L
10.9563	-0.583772	-2.88956	-1.13784	0.90099	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952	0.253327	R
10.8784	-0.441584	-2.89089	-1.08384	0.904933	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949	0.0837592	L
10.7058	-0.277879	-3.18666	-0.937155	1.05959	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692	22.6326	R
10.5988	-0.178708	-3.14056	-0.873359	1.07093	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691	0.402286	L
10.5103	-0.0737397	-3.00824	-0.834087	1.03715	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579	2.16125	R
10.3879	-0.00721333	-2.92129	-0.756761	1.05949	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579	1.21762	L
10.2431	0.0947101	-3.00182	-0.676581	1.09236	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655	1.82484	R
10.1021	0.127825	-2.90515	-0.586073	1.12529	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655	1.94343	L
9.95694	0.199413	-2.91724	-0.512836	1.13943	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268	0.600767	R
9.80567	0.214156	-2.84492	-0.41801	1.17344	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826	1.64814	L
9.70368	0.232989	-2.57877	-0.354846	1.16024	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784	5.49141	R
9.56965	0.243976	-2.54028	-0.272341	1.18023	9.56967	0.149506	9.55	0.15	-1.81757	0.908775	0.54003	L
9.43148	0.272116	-2.57327	-0.203399	1.18667	9.56225	0.148577	9.4	0.15	-2.72659	0	0.583124	R
9.28614	0.258913	-2.5501	-0.113261	1.21212	9.25348	0.150166	9.25	0.15	-2.72658	0	0.762682	L
9.13987	0.2674	-2.5748	-0.0434034	1.21569	9.0821	0.207802	9.1	0.2	-2.72925	0.909752	0.137679	R
8.98848	0.262436	-2.58618	0.0300406	1.2216	8.93575	0.243169	8.95	0.25	-2.72926	0.909752	0.16977	L
8.8392	0.261074	-2.65015	0.0910635	1.21608	8.94634	0.26481	8.8	0.25	-2.72783	0	0.522593	R
8.6869	0.245726	-2.66313	0.157163	1.21462	8.64483	0.254352	8.65	0.25	-2.7278	0	0.0981749	L
8.53402	0.224376	-2.70243	0.218692	1.2087	8.46866	0.251128	8.5	0.25	-2.72395	0	0.170641	R
8.38539	0.203	-2.70937	0.274013	1.19703	8.35775	0.250149	8.35	0.25	-2.72395	0	0.171623	L
8.23562	0.16774	-2.76033	0.329269	1.1855	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929	0.325771	R
8.08422	0.123915	-2.77286	0.386894	1.17743	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929	0.208513	L
7.86923	0.125106	-3.18165	0.36508	1.08105	7.74678	0.154598	7.85	0.15	-3.9992	0	19.2209	R
7.7097	0.0838387	-3.19045	0.404017	1.06533	7.63715	0.143302	7.65	0.15	-3.99916	0	0.484414	L
7.61632	0.00519786	-2.95068	0.49169	1.11115	7.61982	0.157052	7.55	0.15	-1.99868	0	7.25294	R
7.48294	-0.0100657	-2.91625	0.506533	1.07066	7.43926	0.160393	7.45	0.15	-1.99866	0	1.82643	L
7.32837	-0.0557924	-2.97331	0.529991	1.03026	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734	1.64959	R
7.18847	-0.0938404	-2.93177	0.554366	0.998481	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734	1.19666	L
7.07817	-0.176693	-2.81718	0.620963	1.01781	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889	1.86524	R
6.95592	-0.238125	-2.7824	0.656894	0.998267	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889	0.521108	L
6.85368	-0.329577	-2.71283	0.719569	1.01164	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792	0.744549	R
6.74882	-0.409903	-2.68185	0.763836	1.00071	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792	0.238912	L
6.64439	-0.499836	-2.68377	0.805844	0.984632	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188	0.378454	R
6.54948	-0.595133	-2.65983	0.853547	0.978529	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878	0.112895	L
6.46454	-0.715796	-2.65691	0.915804	0.988048	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941	0.294573	R
6.37444	-0.860267	-2.70297	0.981993	0.999256	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937	0.40483	L
6.37328	-1.06266	-2.63173	1.15922	1.17485	6.35624	-1.10001	6.35	-1.1	0	-2.99522	19.5714	R
6.32935	-1.19911	-2.65147	1.22657	1.18277	6.36321	-1.25111	6.35	-1.25	0	-2.99519	0.211723	L
6.30598	-1.38125	-2.70079	1.34111	1.25162	6.30992	-1.40686	6.35	-1.4	0	-2.72817	2.67218	R
6.28949	-1.53185	-2.70039	1.41759	1.25893	6.35537	-1.55723	6.35	-1.55	0	-2.72817	0.262994	L
6.29026	-1.69659	-2.72935	1.50991	1.28946	6.50996	-1.74616	6.35	-1.7	0	-2.72628	1.01434	R
6.29801	-1.84299	-2.71491	1.58641	1.2953	6.35448	-1.83673	6.35	-1.85	0	-2.72628	0.173482	L
6.29463	-1.96695	-2.63584	1.63349	1.25818	6.38849	-2.02257	6.35	-2	0	-2.73154	1.424	R
6.31513	-2.11538	-2.6425	1.70681	1.26181	6.35078	-2.13767	6.35	-2.15	0	-2.73152	0.0935467	L
6.31669	-2.22172	-2.54504	1.74239	1.21976	6.28921	-2.27735	6.35	-2.3	0	-2.99503	2.00203	R
6.33838	-2.36496	-2.58369	1.80062	1.21485	6.33355	-2.43768	6.35	-2.45	0	-2.99503	0.296863	L
6.38122	-2.53015	-2.68723	1.8778	1.2333	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73	1.12086	R
6.43248	-2.6857	-2.72009	1.94467	1.23051	6.45623	-2.7536	6.45	-2.75	0.91	-2.73	0.282378	L
6.48253	-2.82668	-2.71427	2.00453	1.22038	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277	0.204881	R
6.54713	-2.9725	-2.7372	2.06734	1.21477	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274	0.124466	L
6.59452	-3.08165	-2.55154	2.11041	1.17501	6.70928	-3.32749	6.55	-3.25	0	-3.63617	5.48728	R
6.63937	-3.25764	-2.63995	2.13791	1.1341	6.54763	-3.45513	6.55	-3.45	0	-3.63613	2.74321	L
6.69813	-3.3935	-2.62817	2.17918	1.10972	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901	1.38136	R
6.75027	-3.56313	-2.69553	2.19984	1.06703	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898	2.39706	L
6.8187	-3.68694	-2.64179	2.24049	1.0449	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795	1.1886	R
6.8952	-3.83077	-2.67897	2.27455	1.02029	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793	0.766632	L
6.99761	-3.97193	-2.75448	2.31981	1.00936	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994	1.79465	R
7.06453	-4.14159	-2.80763	2.32528	0.958165	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399	2.79209	L
7.12068	-4.23247	-2.54184	2.3539	0.925209	7.00947	-4.44692	7	-4.45	0.907889	-1.81577	7.82801	R
7.17977	-4.38672	-2.57746	2.35439	0.874541	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576	2.53458	L
7.2676	-4.50868	-2.59144	2.38278	0.854553	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935	1.17667	R
7.31609	-4.66582	-2.60977	2.36896	0.79468	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933	3.55941	L
7.43287	-4.811	-2.80979	2.3962	0.782224	7.2829	-5.01975	7.25	-5	1.81861	-2.72792	4.13013	R
7.49647	-4.97728	-2.82975	2.37966	0.723361	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789	3.15369	L
7.56594	-5.08105	-2.73381	2.39338	0.699174	7.32687	-5.26205	7.4	-5.3	0.999994	-3	2.21233	R
7.61326	-5.2465	-2.75913	2.36234	0.633705	7.46174	-5.44979	7.45	-5.45	0.999999	-3	3.89409	L
7.6944	-5.35699	-2.68239	2.37923	0.614514	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749	1.44655	R
7.7636	-5.51103	-2.70017	2.36535	0.567314	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747	1.92814	L
7.84476	-5.61817	-2.59578	2.37976	0.5487	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881	1.96702	R
7.89644	-5.78311	-2.61301	2.34804	0.487833	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878	3.14822	L
7.98081	-5.89277	-2.58517	2.36129	0.474116	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964	0.650773	R
8.0469	-6.03729	-2.59677	2.3453	0.432945	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962	1.42599	L
8.17119	-6.1736	-2.87381	2.36309	0.433239	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599	7.32116	R
8.23934	-6.32091	-2.88797	2.34238	0.391592	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598	1.4738	L
8.30264	-6.41297	-2.61684	2.34676	0.370449	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822	7.6796	R
8.36487	-6.55571	-2.6203	2.32622	0.330356	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822	1.32176	L
8.44884	-6.6666	-2.60698	2.33294	0.319069	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534	0.668741	R
8.49736	-6.82341	-2.61288	2.29695	0.266863	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531	2.21086	L
8.61843	-6.96727	-2.80984	2.30809	0.266284	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886	3.69464	R
8.67494	-7.13187	-2.81818	2.27245	0.217331	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886	1.86851	L
8.76513	-7.25376	-2.79129	2.27627	0.20882	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208	0.261564	R
8.83514	-7.39278	-2.7883	2.26115	0.182964	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208	0.575685	L
8.92061	-7.5086	-2.83457	2.26536	0.179149	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288	0.841403	R
8.96802	-7.66027	-2.84253	2.23096	0.136921	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288	1.41538	L
9.02356	-7.76772	-2.6665	2.22081	0.116083	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742	3.39058	R
9.06351	-7.9401	-2.68781	2.17512	0.0655223	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274	1.95912	L
9.10777	-8.04564	-2.50379	2.15959	0.0423399	8.92041	-8.11276	9	-8.15	0.909524	-1.81903	3.46261	R
9.14289	-8.18855	-2.50297	2.12673	0.00838328	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902	1.06531	L
9.20964	-8.3116	-2.52011	2.12186	0.00375481	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975	0.286365	R
9.24908	-8.46149	-2.534	2.08957	-0.0273985	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976	0.786412	L
9.33935	-8.60695	-2.73383	2.0979	-0.0115021	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535	4.7493	R
9.3927	-8.7689	-2.75921	2.0709	-0.0367416	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532	0.568768	L
9.45897	-8.90295	-2.74303	2.06407	-0.0420239	9.40597	-8.96981	9.4	-9	0.910219	-2.73069	0.0842933	R
9.50373	-9.07089	-2.77211	2.03208	-0.0704794	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069	0.683684	L
9.56436	-9.20464	-2.79394	2.02487	-0.0735271	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371	0.22657	R
9.60434	-9.36241	-2.82433	1.99632	-0.0974064	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372	0.564462	L
9.62914	-9.48081	-2.60605	1.96512	-0.131844	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993	5.45701	R
9.67075	-9.62877	-2.62095	1.9445	-0.144661	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992	0.14299	L
9.70171	-9.75055	-2.51383	1.92252	-0.162816	9.63311	-9.79216	9.65	-9.8	0	-2.73054	1.2691	R
9.71976	-9.90538	-2.53495	1.88734	-0.187792	9.64842	-9.95866	9.65	-9.95	0	-2.73053	0.503044	L
9.77613	-10.044	-2.68046	1.89219	-0.166637	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456	2.87596	R
9.79737	-10.1933	-2.70329	1.86399	-0.185518	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455	0.322746	L
9.8438	-10.3423	-2.74876	1.85756	-0.179404	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294	0.280306	R
9.87665	-10.5003	-2.76526	1.83808	-0.188567	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938	0.0993478	L
9.89198	-10.6309	-2.6357	1.80815	-0.214778	9.8617	-10.6917	9.85	-10.7	0	-2.72718	2.00444	R
9.90018	-10.7964	-2.66505	1.77371	-0.236279	9.84674	-10.8547	9.85	-10.85	0	-2.72715	0.400736	L
9.90715	-10.9257	-2.57382	1.74436	-0.257166	9.75887	-10.887	9.85	-11	0	-2.72395	1.11653	R
9.90863	-11.0882	-2.60396	1.71044	-0.275858	9.86442	-11.1448	9.85	-11.15	0	-2.72395	0.330028	L
9.92393	-11.2322	-2.60231	1.69193	-0.279527	9.87245	-11.316	9.85	-11.3	0	-2.73074	0.0606365	R
9.91276	-11.3968	-2.63373	1.65387	-0.3009	9.85036	-11.4464	9.85	-11.45	0	-2.73075	0.408009	L
9.92236	-11.5455	-2.63407	1.63482	-0.304015	9.93142	-11.6783	9.85	-11.6	0	-2.72396	0.172207	R
9.90266	-11.7069	-2.65869	1.59684	-0.323933	9.83174	-11.7336	9.85	-11.75	0	-2.72396	0.361829	L
9.89028	-11.8315	-2.60208	1.56625	-0.342747	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149	0.54985	R
9.84919	-11.9904	-2.64954	1.51867	-0.371273	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015	0.814649	L
9.75683	-12.0782	-2.28247	1.40507	-0.498317	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797	23.7197	R
9.68821	-12.2208	-2.32049	1.34478	-0.528819	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797	1.07455	L
9.64629	-12.344	-2.30741	1.3048	-0.541671	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064	0.289504	R
